/*Owner & Copyrights: Vance King Saxbe. A.*/Date,Open,High,Low,Close,Volume,Adj Close
2013-11-20,129.50,130.30,128.55,129.18,2691800,129.18
2013-11-19,130.02,130.78,129.92,130.05,2532500,129.42
2013-11-18,129.91,130.50,129.78,130.13,2148200,129.49
2013-11-15,129.15,130.00,128.98,129.85,2360400,129.22
2013-11-14,128.97,130.12,128.80,129.79,2569800,129.16
2013-11-13,127.86,128.66,127.43,128.59,2426300,127.96
2013-11-12,128.15,128.59,127.55,128.36,2428600,127.73
2013-11-11,127.54,128.17,127.25,127.95,1751500,127.33
2013-11-08,126.03,128.02,126.03,127.99,2234300,127.37
2013-11-07,127.15,127.88,126.23,126.41,3188900,125.79
2013-11-06,126.46,127.32,126.23,127.13,1910300,126.51
2013-11-05,125.75,126.46,124.86,126.12,1757900,125.50
2013-11-04,125.98,126.49,125.56,126.32,1741500,125.70
2013-11-01,126.76,126.93,125.12,125.90,1676600,125.29
2013-10-31,124.97,126.38,124.95,125.85,2327200,125.24
2013-10-30,125.57,125.98,124.76,124.79,2107700,124.18
2013-10-29,125.08,125.48,124.62,125.28,1986700,124.67
2013-10-28,124.13,125.32,123.80,124.92,2358400,124.31
2013-10-25,123.05,124.46,122.87,124.42,2054300,123.81
2013-10-24,122.96,124.96,122.70,123.49,3851100,122.89
2013-10-23,123.43,123.73,122.50,123.20,2337500,122.60
2013-10-22,123.36,124.32,123.28,123.80,2053500,123.20
2013-10-21,122.79,123.31,122.68,123.25,1762200,122.65
2013-10-18,122.87,123.45,122.40,122.84,2590500,122.24
2013-10-17,120.74,122.87,120.71,122.62,2791700,122.02
2013-10-16,120.86,120.94,120.14,120.94,2646400,120.35
2013-10-15,121.28,121.38,119.79,119.82,2720500,119.23
2013-10-14,120.26,121.70,120.00,121.40,1866800,120.81
2013-10-11,119.16,120.77,118.39,120.72,2492700,120.13
2013-10-10,118.60,119.34,118.32,119.34,2688800,118.76
2013-10-09,117.27,117.96,116.65,117.57,2499200,117.00
2013-10-08,118.72,119.22,117.10,117.16,2869000,116.59
2013-10-07,118.56,119.27,118.28,118.69,1931200,118.11
2013-10-04,118.37,119.71,118.13,119.40,1983700,118.82
2013-10-03,118.71,119.11,117.89,118.55,2525800,117.97
2013-10-02,119.13,119.59,118.44,119.20,2056500,118.62
2013-10-01,119.69,119.82,118.80,119.62,1854800,119.04
2013-09-30,119.39,119.96,118.67,119.41,2104700,118.83
2013-09-27,119.97,120.30,119.26,120.22,2028100,119.63
2013-09-26,120.60,121.00,119.92,120.66,2240900,120.07
2013-09-25,120.89,121.21,120.17,120.20,2173400,119.61
2013-09-24,121.24,121.87,120.69,120.80,3585100,120.21
2013-09-23,120.43,121.47,120.37,121.11,3468500,120.52
2013-09-20,121.50,121.93,120.01,120.01,6999000,119.42
2013-09-19,121.15,122.27,121.15,121.57,2912400,120.98
2013-09-18,120.25,121.51,119.87,121.29,3307700,120.70
