Date,Open,High,Low,Close,Volume,Adj Close
2012-05-18,73.56,73.60,72.14,72.38,5762800,72.38
2012-05-17,74.66,74.68,73.28,73.33,4219500,73.33
2012-05-16,76.13,76.22,74.61,74.70,4409000,74.70
2012-05-15,75.84,77.05,75.61,76.17,3979000,75.69
2012-05-14,76.34,76.60,75.65,75.95,4389400,75.47
2012-05-11,76.86,78.02,76.72,77.18,2362800,76.69
2012-05-10,77.46,77.92,77.08,77.29,2856400,76.80
2012-05-09,77.53,77.91,76.76,77.01,4997400,76.52
2012-05-08,78.52,79.00,77.69,78.82,3030000,78.32
2012-05-07,78.89,79.42,78.82,78.91,2824700,78.41
2012-05-04,80.66,80.72,79.29,79.48,2525000,78.98
2012-05-03,81.45,81.66,80.54,80.91,2308000,80.40
2012-05-02,81.18,81.67,80.84,81.55,2222400,81.04
2012-05-01,81.50,82.24,80.67,81.43,2424300,80.92
2012-04-30,81.98,82.46,81.32,81.64,2480300,81.13
2012-04-27,81.63,82.10,81.46,82.00,2768900,81.48
2012-04-26,79.87,81.36,79.53,81.25,3088200,80.74
2012-04-25,80.64,81.08,79.34,79.81,4127400,79.31
2012-04-24,80.23,80.75,79.26,79.85,3732700,79.35
2012-04-23,80.10,80.25,79.39,79.75,4870900,79.25
2012-04-20,80.61,81.54,80.61,81.00,3620900,80.49
2012-04-19,81.09,81.58,80.00,80.40,2660600,79.89
2012-04-18,80.96,81.45,80.85,81.20,2604000,80.69
2012-04-17,80.37,81.60,80.11,81.24,3021600,80.73
2012-04-16,80.13,80.96,79.61,79.88,3183300,79.38
2012-04-13,80.56,80.93,79.74,79.80,3252200,79.30
2012-04-12,79.60,81.46,79.59,81.17,2742900,80.66
2012-04-11,79.44,80.03,79.13,79.63,3710400,79.13
2012-04-10,79.81,80.07,78.35,78.48,5025100,77.99
2012-04-09,80.82,80.82,79.96,80.23,3201500,79.72
2012-04-05,81.55,82.16,81.38,81.60,2483100,81.09
2012-04-04,81.74,82.09,81.41,81.92,2970400,81.40
2012-04-03,82.63,83.11,81.77,82.20,3265100,81.68
2012-04-02,82.50,83.57,81.91,82.73,3336700,82.21
2012-03-30,82.96,83.27,82.28,82.94,3497300,82.42
2012-03-29,81.13,82.38,81.00,82.32,3752900,81.80
2012-03-28,83.26,83.26,81.12,81.52,4873200,81.01
2012-03-27,83.43,83.50,82.85,83.11,3633100,82.59
2012-03-26,82.56,83.52,82.51,83.50,3560400,82.97
2012-03-23,82.04,82.29,81.52,81.80,3819500,81.28
2012-03-22,82.20,82.41,81.54,82.07,5156800,81.55
2012-03-21,83.50,83.52,82.41,82.72,3380400,82.20
2012-03-20,83.87,84.09,83.07,83.26,4558100,82.74
2012-03-19,85.72,85.72,84.56,84.62,4611300,84.09
2012-03-16,87.00,87.36,85.23,85.48,8007600,84.94
2012-03-15,86.89,87.50,85.90,86.89,7203200,86.34
2012-03-14,86.35,86.90,85.85,86.81,6995900,86.26
2012-03-13,84.51,86.73,84.06,86.57,7594700,86.02
2012-03-12,83.84,84.23,83.69,83.99,3592400,83.46
