XOM:83.29:Moving down:-0.01:83.59:82.55:82.84
DD:51.62:Moving down:-0.02:52.70:51.90:52.02
JNJ:64.48:Moving down:-0.01:64.86:64.39:64.57
MSFT:31.37:Moving down:-0.01:31.02:30.45:30.74
CVX:102.94:Moving down:-0.03:104.24:102.65:103.36
GE:19.11:Moving down:-0.02:19.23:19.01:19.09
WMT:59.52:Moving down:-0.01:59.61:59.09:59.19
DIS:45.41:Moving up:0.01:45.59:45.05:45.28
CVX:102.98:Moving up:0.04:104.24:102.65:103.36
HD:50.38:Moving down:-0.03:50.75:50.37:50.62
MSFT:31.38:Moving up:0.01:31.02:30.45:30.74
MCD:92.42:Moving down:-0.02:92.73:91.73:91.87
TRV:64.66:Moving up:0.01:64.82:64.20:64.64
BA:73.66:Moving down:-0.04:75.07:73.63:73.80
PG:63.96:Moving up:0.02:64.34:63.83:64.14
INTC:27.85:Moving down:-0.01:27.46:26.96:27.24
T:33.74:Moving down:-0.01:33.25:32.94:33.13
MRK:38.08:Moving up:0.01:38.62:38.25:38.39
JPM:37.23:Moving up:0.02:41.40:40.54:40.74
DD:51.64:Moving up:0.02:52.70:51.90:52.02
AXP:59.83:Moving up:0.02:59.95:59.27:59.42
UTX:77.55:Moving up:0.01:77.92:77.08:77.29
TRV:64.67:Moving up:0.01:64.82:64.20:64.64
PFE:22.75:Moving up:0.01:22.99:22.62:22.83
WMT:59.54:Moving up:0.02:59.61:59.09:59.19
XOM:83.30:Moving up:0.01:83.59:82.55:82.84
CAT:95.53:Moving up:0.06:97.39:95.18:95.44
PFE:22.74:Moving down:-0.01:22.99:22.62:22.83
GE:19.12:Moving up:0.01:19.23:19.01:19.09
JNJ:64.49:Moving up:0.01:64.86:64.39:64.57
XOM:83.31:Moving up:0.01:83.59:82.55:82.84
MRK:38.07:Moving down:-0.01:38.62:38.25:38.39
MSFT:31.37:Moving down:-0.01:31.02:30.45:30.74
IBM:201.39:Moving up:0.03:203.25:200.02:200.60
JPM:37.22:Moving down:-0.01:41.40:40.54:40.74
MMM:86.94:Moving up:0.04:87.69:86.88:87.13
CAT:95.57:Moving up:0.04:97.39:95.18:95.44
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
JPM:37.21:Moving down:-0.01:41.40:40.54:40.74
MCD:92.43:Moving up:0.01:92.73:91.73:91.87
XOM:83.30:Moving down:-0.01:83.59:82.55:82.84
INTC:27.84:Moving down:-0.01:27.46:26.96:27.24
CAT:95.54:Moving down:-0.03:97.39:95.18:95.44
AXP:59.80:Moving down:-0.03:59.95:59.27:59.42
JPM:37.22:Moving up:0.01:41.40:40.54:40.74
HPQ:23.28:Moving down:-0.01:23.61:23.10:23.51
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
INTC:27.85:Moving up:0.01:27.46:26.96:27.24
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
HPQ:23.29:Moving up:0.01:23.61:23.10:23.51
CAT:95.56:Moving up:0.02:97.39:95.18:95.44
MCD:92.42:Moving down:-0.01:92.73:91.73:91.87
MMM:86.95:Moving up:0.01:87.69:86.88:87.13
CAT:95.55:Moving down:-0.01:97.39:95.18:95.44
XOM:83.29:Moving down:-0.01:83.59:82.55:82.84
MSFT:31.36:Moving down:-0.01:31.02:30.45:30.74
JPM:37.21:Moving down:-0.01:41.40:40.54:40.74
BA:73.68:Moving up:0.02:75.07:73.63:73.80
HD:50.39:Moving up:0.01:50.75:50.37:50.62
JNJ:64.50:Moving up:0.01:64.86:64.39:64.57
UTX:77.56:Moving up:0.01:77.92:77.08:77.29
HPQ:23.28:Moving down:-0.01:23.61:23.10:23.51
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
XOM:83.31:Moving up:0.02:83.59:82.55:82.84
HPQ:23.29:Moving up:0.01:23.61:23.10:23.51
MRK:38.09:Moving up:0.02:38.62:38.25:38.39
WMT:59.55:Moving up:0.01:59.61:59.09:59.19
MCD:92.40:Moving down:-0.02:92.73:91.73:91.87
MSFT:31.35:Moving down:-0.01:31.02:30.45:30.74
CVX:102.97:Moving down:-0.01:104.24:102.65:103.36
CSCO:16.70:Moving up:0.02:17.32:16.76:16.81
JPM:37.22:Moving up:0.01:41.40:40.54:40.74
GE:19.11:Moving down:-0.01:19.23:19.01:19.09
INTC:27.84:Moving down:-0.01:27.46:26.96:27.24
MSFT:31.36:Moving up:0.01:31.02:30.45:30.74
MSFT:31.35:Moving down:-0.01:31.02:30.45:30.74
HPQ:23.30:Moving up:0.01:23.61:23.10:23.51
WMT:59.54:Moving down:-0.01:59.61:59.09:59.19
DD:51.63:Moving down:-0.01:52.70:51.90:52.02
MMM:86.94:Moving down:-0.01:87.69:86.88:87.13
MCD:92.38:Moving down:-0.02:92.73:91.73:91.87
BA:73.69:Moving up:0.01:75.07:73.63:73.80
JPM:37.21:Moving down:-0.01:41.40:40.54:40.74
MSFT:31.34:Moving down:-0.01:31.02:30.45:30.74
CSCO:16.69:Moving down:-0.01:17.32:16.76:16.81
VZ:41.21:Moving down:-0.03:40.73:40.39:40.55
WMT:59.53:Moving down:-0.01:59.61:59.09:59.19
CVX:102.94:Moving down:-0.03:104.24:102.65:103.36
CVX:102.93:Moving down:-0.01:104.24:102.65:103.36
XOM:83.30:Moving down:-0.01:83.59:82.55:82.84
MSFT:31.33:Moving down:-0.01:31.02:30.45:30.74
UTX:77.54:Moving down:-0.02:77.92:77.08:77.29
PFE:22.72:Moving down:-0.02:22.99:22.62:22.83
KO:77.56:Moving down:-0.01:77.70:77.20:77.41
IBM:201.35:Moving down:-0.04:203.25:200.02:200.60
AXP:59.78:Moving down:-0.02:59.95:59.27:59.42
MMM:86.93:Moving down:-0.01:87.69:86.88:87.13
PFE:22.73:Moving up:0.01:22.99:22.62:22.83
DIS:45.42:Moving up:0.01:45.59:45.05:45.28
MCD:92.35:Moving down:-0.03:92.73:91.73:91.87
DD:51.62:Moving down:-0.01:52.70:51.90:52.02
PG:63.99:Moving up:0.03:64.34:63.83:64.14
INTC:27.82:Moving down:-0.02:27.46:26.96:27.24
CVX:102.96:Moving up:0.03:104.24:102.65:103.36
KFT:39.10:Moving down:-0.01:39.21:38.87:39.06
CSCO:16.70:Moving up:0.01:17.32:16.76:16.81
TRV:64.66:Moving down:-0.01:64.82:64.20:64.64
KO:77.55:Moving down:-0.01:77.70:77.20:77.41
BA:73.67:Moving down:-0.02:75.07:73.63:73.80
VZ:41.20:Moving down:-0.01:40.73:40.39:40.55
CSCO:16.69:Moving down:-0.01:17.32:16.76:16.81
HD:50.37:Moving down:-0.02:50.75:50.37:50.62
DD:51.63:Moving up:0.01:52.70:51.90:52.02
CSCO:16.70:Moving up:0.01:17.32:16.76:16.81
WMT:59.52:Moving down:-0.01:59.61:59.09:59.19
KFT:39.11:Moving up:0.01:39.21:38.87:39.06
INTC:27.83:Moving up:0.01:27.46:26.96:27.24
CAT:95.54:Moving down:-0.01:97.39:95.18:95.44
XOM:83.29:Moving down:-0.01:83.59:82.55:82.84
HPQ:23.29:Moving down:-0.01:23.61:23.10:23.51
XOM:83.28:Moving down:-0.01:83.59:82.55:82.84
JPM:37.19:Moving down:-0.02:41.40:40.54:40.74
INTC:27.82:Moving down:-0.01:27.46:26.96:27.24
DD:51.62:Moving down:-0.01:52.70:51.90:52.02
HPQ:23.28:Moving down:-0.01:23.61:23.10:23.51
T:33.73:Moving down:-0.01:33.25:32.94:33.13
JPM:37.18:Moving down:-0.01:41.40:40.54:40.74
MCD:92.36:Moving up:0.01:92.73:91.73:91.87
MSFT:31.34:Moving up:0.01:31.02:30.45:30.74
MMM:86.92:Moving down:-0.01:87.69:86.88:87.13
INTC:27.83:Moving up:0.01:27.46:26.96:27.24
VZ:41.19:Moving down:-0.01:40.73:40.39:40.55
JPM:37.16:Moving down:-0.02:41.40:40.54:40.74
BAC:7.65:Moving down:-0.01:7.94:7.67:7.70
KFT:39.12:Moving up:0.01:39.21:38.87:39.06
MCD:92.35:Moving down:-0.01:92.73:91.73:91.87
WMT:59.53:Moving up:0.01:59.61:59.09:59.19
XOM:83.29:Moving up:0.01:83.59:82.55:82.84
CVX:102.94:Moving down:-0.02:104.24:102.65:103.36
PG:64.00:Moving up:0.01:64.34:63.83:64.14
DIS:45.43:Moving up:0.01:45.59:45.05:45.28
VZ:41.18:Moving down:-0.01:40.73:40.39:40.55
DD:51.63:Moving up:0.01:52.70:51.90:52.02
UTX:77.55:Moving up:0.01:77.92:77.08:77.29
BA:73.72:Moving up:0.05:75.07:73.63:73.80
KO:77.54:Moving down:-0.01:77.70:77.20:77.41
HD:50.39:Moving up:0.02:50.75:50.37:50.62
AXP:59.79:Moving up:0.01:59.95:59.27:59.42
JPM:37.18:Moving up:0.02:41.40:40.54:40.74
CVX:102.96:Moving up:0.02:104.24:102.65:103.36
MMM:86.94:Moving up:0.02:87.69:86.88:87.13
XOM:83.32:Moving up:0.03:83.59:82.55:82.84
WMT:59.54:Moving up:0.01:59.61:59.09:59.19
CAT:95.58:Moving up:0.04:97.39:95.18:95.44
CVX:102.95:Moving down:-0.01:104.24:102.65:103.36
KFT:39.11:Moving down:-0.01:39.21:38.87:39.06
VZ:41.19:Moving up:0.01:40.73:40.39:40.55
AA:9.10:Moving down:-0.01:9.25:9.03:9.10
AA:9.10:Moving down:-0.01:9.25:9.03:9.10
TRV:64.64:Moving down:-0.02:64.82:64.20:64.64
JNJ:64.49:Moving down:-0.01:64.86:64.39:64.57
BA:73.73:Moving up:0.01:75.07:73.63:73.80
MSFT:31.35:Moving up:0.01:31.02:30.45:30.74
MMM:86.92:Moving down:-0.02:87.69:86.88:87.13
IBM:201.40:Moving up:0.05:203.25:200.02:200.60
AXP:59.80:Moving up:0.01:59.95:59.27:59.42
BA:73.70:Moving down:-0.03:75.07:73.63:73.80
CSCO:16.69:Moving down:-0.01:17.32:16.76:16.81
XOM:83.29:Moving down:-0.03:83.59:82.55:82.84
MCD:92.30:Moving down:-0.05:92.73:91.73:91.87
HD:50.38:Moving down:-0.01:50.75:50.37:50.62
BAC:7.64:Moving down:-0.01:7.94:7.67:7.70
AXP:59.79:Moving down:-0.01:59.95:59.27:59.42
INTC:27.84:Moving up:0.01:27.46:26.96:27.24
DD:51.60:Moving down:-0.03:52.70:51.90:52.02
CAT:95.55:Moving down:-0.03:97.39:95.18:95.44
MSFT:31.34:Moving down:-0.01:31.02:30.45:30.74
KO:77.53:Moving down:-0.01:77.70:77.20:77.41
MRK:38.07:Moving down:-0.02:38.62:38.25:38.39
PG:63.99:Moving down:-0.01:64.34:63.83:64.14
HD:50.37:Moving down:-0.01:50.75:50.37:50.62
XOM:83.27:Moving down:-0.02:83.59:82.55:82.84
CVX:102.92:Moving down:-0.03:104.24:102.65:103.36
INTC:27.83:Moving down:-0.01:27.46:26.96:27.24
JNJ:64.48:Moving down:-0.01:64.86:64.39:64.57
CAT:95.52:Moving down:-0.03:97.39:95.18:95.44
MCD:92.29:Moving down:-0.01:92.73:91.73:91.87
TRV:64.62:Moving down:-0.02:64.82:64.20:64.64
DIS:45.44:Moving up:0.01:45.59:45.05:45.28
IBM:201.31:Moving down:-0.09:203.25:200.02:200.60
HD:50.35:Moving down:-0.02:50.75:50.37:50.62
WMT:59.53:Moving down:-0.01:59.61:59.09:59.19
BA:73.66:Moving down:-0.04:75.07:73.63:73.80
PG:63.98:Moving down:-0.01:64.34:63.83:64.14
MMM:86.88:Moving down:-0.04:87.69:86.88:87.13
JNJ:64.46:Moving down:-0.02:64.86:64.39:64.57
DD:51.57:Moving down:-0.03:52.70:51.90:52.02
INTC:27.81:Moving down:-0.02:27.46:26.96:27.24
VZ:41.17:Moving down:-0.02:40.73:40.39:40.55
MMM:86.87:Moving down:-0.01:87.69:86.88:87.13
CVX:102.88:Moving down:-0.04:104.24:102.65:103.36
MSFT:31.30:Moving down:-0.04:31.02:30.45:30.74
KO:77.52:Moving down:-0.01:77.70:77.20:77.41
BAC:7.63:Moving down:-0.01:7.94:7.67:7.70
MCD:92.26:Moving down:-0.03:92.73:91.73:91.87
VZ:41.16:Moving down:-0.01:40.73:40.39:40.55
XOM:83.23:Moving down:-0.04:83.59:82.55:82.84
KFT:39.09:Moving down:-0.02:39.21:38.87:39.06
MMM:86.85:Moving down:-0.02:87.69:86.88:87.13
KO:77.53:Moving up:0.01:77.70:77.20:77.41
CVX:102.87:Moving down:-0.01:104.24:102.65:103.36
T:33.71:Moving down:-0.02:33.25:32.94:33.13
AXP:59.73:Moving down:-0.06:59.95:59.27:59.42
CSCO:16.70:Moving up:0.01:17.32:16.76:16.81
TRV:64.61:Moving down:-0.01:64.82:64.20:64.64
HPQ:23.27:Moving down:-0.01:23.61:23.10:23.51
IBM:201.35:Moving up:0.04:203.25:200.02:200.60
HD:50.34:Moving down:-0.01:50.75:50.37:50.62
MRK:38.05:Moving down:-0.02:38.62:38.25:38.39
CSCO:16.69:Moving down:-0.01:17.32:16.76:16.81
BA:73.63:Moving down:-0.03:75.07:73.63:73.80
CAT:95.47:Moving down:-0.05:97.39:95.18:95.44
MCD:92.28:Moving up:0.02:92.73:91.73:91.87
KO:77.54:Moving up:0.01:77.70:77.20:77.41
UTX:77.48:Moving down:-0.07:77.92:77.08:77.29
XOM:83.24:Moving up:0.01:83.59:82.55:82.84
PFE:22.72:Moving down:-0.01:22.99:22.62:22.83
CSCO:16.70:Moving up:0.01:17.32:16.76:16.81
MSFT:31.31:Moving up:0.01:31.02:30.45:30.74
MRK:38.04:Moving down:-0.01:38.62:38.25:38.39
CVX:102.89:Moving up:0.02:104.24:102.65:103.36
MRK:38.03:Moving down:-0.01:38.62:38.25:38.39
MRK:38.03:Moving down:-0.01:38.62:38.25:38.39
AXP:59.71:Moving down:-0.02:59.95:59.27:59.42
PFE:22.73:Moving up:0.01:22.99:22.62:22.83
GE:19.09:Moving down:-0.02:19.23:19.01:19.09
BAC:7.62:Moving down:-0.01:7.94:7.67:7.70
MMM:86.83:Moving down:-0.02:87.69:86.88:87.13
GE:19.08:Moving down:-0.01:19.23:19.01:19.09
DIS:45.43:Moving down:-0.01:45.59:45.05:45.28
CAT:95.45:Moving down:-0.02:97.39:95.18:95.44
CVX:102.86:Moving down:-0.03:104.24:102.65:103.36
TRV:64.60:Moving down:-0.01:64.82:64.20:64.64
BAC:7.63:Moving up:0.01:7.94:7.67:7.70
CVX:102.89:Moving up:0.03:104.24:102.65:103.36
AXP:59.72:Moving up:0.01:59.95:59.27:59.42
HPQ:23.26:Moving down:-0.01:23.61:23.10:23.51
IBM:201.28:Moving down:-0.07:203.25:200.02:200.60
BA:73.62:Moving down:-0.01:75.07:73.63:73.80
T:33.69:Moving down:-0.02:33.25:32.94:33.13
DD:51.59:Moving up:0.02:52.70:51.90:52.02
GE:19.09:Moving up:0.01:19.23:19.01:19.09
JNJ:64.45:Moving down:-0.01:64.86:64.39:64.57
IBM:201.33:Moving up:0.05:203.25:200.02:200.60
UTX:77.46:Moving down:-0.02:77.92:77.08:77.29
DD:51.58:Moving down:-0.01:52.70:51.90:52.02
WMT:59.55:Moving up:0.02:59.61:59.09:59.19
UTX:77.47:Moving up:0.01:77.92:77.08:77.29
PFE:22.72:Moving down:-0.01:22.99:22.62:22.83
VZ:41.17:Moving up:0.01:40.73:40.39:40.55
JNJ:64.46:Moving up:0.01:64.86:64.39:64.57
CVX:102.88:Moving down:-0.01:104.24:102.65:103.36
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
UTX:77.48:Moving up:0.01:77.92:77.08:77.29
PFE:22.73:Moving up:0.01:22.99:22.62:22.83
KFT:39.10:Moving up:0.01:39.21:38.87:39.06
IBM:201.35:Moving up:0.02:203.25:200.02:200.60
HD:50.35:Moving up:0.01:50.75:50.37:50.62
AXP:59.73:Moving up:0.01:59.95:59.27:59.42
PG:63.97:Moving down:-0.01:64.34:63.83:64.14
CSCO:16.69:Moving down:-0.01:17.32:16.76:16.81
T:33.70:Moving up:0.01:33.25:32.94:33.13
GE:19.10:Moving up:0.01:19.23:19.01:19.09
HPQ:23.27:Moving up:0.01:23.61:23.10:23.51
CAT:95.51:Moving up:0.06:97.39:95.18:95.44
BAC:7.64:Moving up:0.01:7.94:7.67:7.70
JPM:37.19:Moving up:0.01:41.40:40.54:40.74
DD:51.59:Moving up:0.01:52.70:51.90:52.02
GE:19.09:Moving down:-0.01:19.23:19.01:19.09
MMM:86.81:Moving down:-0.02:87.69:86.88:87.13
MRK:38.05:Moving up:0.02:38.62:38.25:38.39
BA:73.60:Moving down:-0.02:75.07:73.63:73.80
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
JPM:37.17:Moving down:-0.02:41.40:40.54:40.74
UTX:77.47:Moving down:-0.01:77.92:77.08:77.29
MSFT:31.31:Moving down:-0.01:31.02:30.45:30.74
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
HPQ:23.28:Moving up:0.01:23.61:23.10:23.51
MCD:92.29:Moving up:0.01:92.73:91.73:91.87
XOM:83.23:Moving down:-0.01:83.59:82.55:82.84
MMM:86.82:Moving up:0.01:87.69:86.88:87.13
BA:73.65:Moving up:0.05:75.07:73.63:73.80
PG:63.98:Moving up:0.01:64.34:63.83:64.14
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
BAC:7.63:Moving down:-0.01:7.94:7.67:7.70
IBM:201.44:Moving up:0.09:203.25:200.02:200.60
CAT:95.50:Moving down:-0.01:97.39:95.18:95.44
JPM:37.14:Moving down:-0.03:41.40:40.54:40.74
CAT:95.51:Moving up:0.01:97.39:95.18:95.44
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
DIS:45.44:Moving up:0.01:45.59:45.05:45.28
DD:51.60:Moving up:0.01:52.70:51.90:52.02
XOM:83.22:Moving down:-0.01:83.59:82.55:82.84
INTC:27.82:Moving up:0.01:27.46:26.96:27.24
HD:50.37:Moving up:0.02:50.75:50.37:50.62
JPM:37.15:Moving up:0.01:41.40:40.54:40.74
UTX:77.49:Moving up:0.02:77.92:77.08:77.29
MMM:86.84:Moving up:0.02:87.69:86.88:87.13
XOM:83.23:Moving up:0.01:83.59:82.55:82.84
MSFT:31.31:Moving down:-0.01:31.02:30.45:30.74
INTC:27.81:Moving down:-0.01:27.46:26.96:27.24
JPM:37.16:Moving up:0.01:41.40:40.54:40.74
HPQ:23.29:Moving up:0.01:23.61:23.10:23.51
PG:63.99:Moving up:0.01:64.34:63.83:64.14
T:33.72:Moving up:0.02:33.25:32.94:33.13
AXP:59.74:Moving up:0.01:59.95:59.27:59.42
MCD:92.31:Moving up:0.02:92.73:91.73:91.87
CAT:95.52:Moving up:0.01:97.39:95.18:95.44
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
IBM:201.42:Moving down:-0.02:203.25:200.02:200.60
MCD:92.32:Moving up:0.01:92.73:91.73:91.87
KO:77.52:Moving down:-0.02:77.70:77.20:77.41
JNJ:64.47:Moving up:0.01:64.86:64.39:64.57
JPM:37.14:Moving down:-0.02:41.40:40.54:40.74
CAT:95.51:Moving down:-0.01:97.39:95.18:95.44
HD:50.38:Moving up:0.01:50.75:50.37:50.62
DIS:45.45:Moving up:0.01:45.59:45.05:45.28
BA:73.64:Moving down:-0.01:75.07:73.63:73.80
JPM:37.16:Moving up:0.02:41.40:40.54:40.74
XOM:83.24:Moving up:0.01:83.59:82.55:82.84
HD:50.39:Moving up:0.01:50.75:50.37:50.62
MMM:86.83:Moving down:-0.01:87.69:86.88:87.13
BA:73.66:Moving up:0.02:75.07:73.63:73.80
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
KO:77.54:Moving up:0.02:77.70:77.20:77.41
CVX:102.91:Moving up:0.03:104.24:102.65:103.36
AXP:59.76:Moving up:0.02:59.95:59.27:59.42
AXP:59.77:Moving up:0.01:59.95:59.27:59.42
JNJ:64.48:Moving up:0.01:64.86:64.39:64.57
BAC:7.64:Moving up:0.01:7.94:7.67:7.70
BAC:7.63:Moving down:-0.01:7.94:7.67:7.70
KO:77.55:Moving up:0.01:77.70:77.20:77.41
CVX:102.92:Moving up:0.01:104.24:102.65:103.36
MSFT:31.31:Moving down:-0.01:31.02:30.45:30.74
MRK:38.06:Moving up:0.01:38.62:38.25:38.39
CAT:95.52:Moving up:0.01:97.39:95.18:95.44
XOM:83.26:Moving up:0.02:83.59:82.55:82.84
GE:19.10:Moving up:0.01:19.23:19.01:19.09
IBM:201.35:Moving down:-0.07:203.25:200.02:200.60
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
MMM:86.82:Moving down:-0.01:87.69:86.88:87.13
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
INTC:27.82:Moving up:0.01:27.46:26.96:27.24
HPQ:23.28:Moving down:-0.01:23.61:23.10:23.51
XOM:83.25:Moving down:-0.01:83.59:82.55:82.84
JPM:37.14:Moving down:-0.02:41.40:40.54:40.74
INTC:27.83:Moving up:0.01:27.46:26.96:27.24
IBM:201.36:Moving up:0.01:203.25:200.02:200.60
MSFT:31.31:Moving down:-0.01:31.02:30.45:30.74
HD:50.40:Moving up:0.01:50.75:50.37:50.62
XOM:83.26:Moving up:0.01:83.59:82.55:82.84
CAT:95.51:Moving down:-0.01:97.39:95.18:95.44
IBM:201.35:Moving down:-0.01:203.25:200.02:200.60
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
AXP:59.79:Moving up:0.02:59.95:59.27:59.42
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
INTC:27.81:Moving down:-0.02:27.46:26.96:27.24
UTX:77.50:Moving up:0.01:77.92:77.08:77.29
JPM:37.13:Moving down:-0.01:41.40:40.54:40.74
IBM:201.32:Moving down:-0.03:203.25:200.02:200.60
DD:51.61:Moving up:0.01:52.70:51.90:52.02
MSFT:31.31:Moving down:-0.01:31.02:30.45:30.74
JPM:37.12:Moving down:-0.01:41.40:40.54:40.74
HPQ:23.29:Moving up:0.01:23.61:23.10:23.51
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
CAT:95.53:Moving up:0.02:97.39:95.18:95.44
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
BA:73.65:Moving down:-0.01:75.07:73.63:73.80
XOM:83.25:Moving down:-0.01:83.59:82.55:82.84
JPM:37.14:Moving up:0.02:41.40:40.54:40.74
INTC:27.82:Moving up:0.01:27.46:26.96:27.24
MMM:86.76:Moving down:-0.06:87.69:86.88:87.13
IBM:201.30:Moving down:-0.02:203.25:200.02:200.60
HD:50.42:Moving up:0.02:50.75:50.37:50.62
HPQ:23.27:Moving down:-0.02:23.61:23.10:23.51
BAC:7.64:Moving up:0.01:7.94:7.67:7.70
JPM:37.12:Moving down:-0.02:41.40:40.54:40.74
TRV:64.61:Moving up:0.01:64.82:64.20:64.64
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
AXP:59.80:Moving up:0.01:59.95:59.27:59.42
CAT:95.51:Moving down:-0.02:97.39:95.18:95.44
MMM:86.75:Moving down:-0.01:87.69:86.88:87.13
INTC:27.81:Moving down:-0.01:27.46:26.96:27.24
KO:77.54:Moving down:-0.01:77.70:77.20:77.41
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
DD:51.60:Moving down:-0.01:52.70:51.90:52.02
BA:73.66:Moving up:0.01:75.07:73.63:73.80
MRK:38.04:Moving down:-0.02:38.62:38.25:38.39
MCD:92.33:Moving up:0.01:92.73:91.73:91.87
CVX:102.89:Moving down:-0.03:104.24:102.65:103.36
IBM:201.25:Moving down:-0.05:203.25:200.02:200.60
TRV:64.60:Moving down:-0.01:64.82:64.20:64.64
MSFT:31.31:Moving down:-0.01:31.02:30.45:30.74
MMM:86.74:Moving down:-0.01:87.69:86.88:87.13
JPM:37.13:Moving up:0.01:41.40:40.54:40.74
KO:77.52:Moving down:-0.02:77.70:77.20:77.41
MCD:92.32:Moving down:-0.01:92.73:91.73:91.87
T:33.71:Moving down:-0.01:33.25:32.94:33.13
CVX:102.91:Moving up:0.02:104.24:102.65:103.36
DIS:45.44:Moving down:-0.01:45.59:45.05:45.28
CAT:95.53:Moving up:0.02:97.39:95.18:95.44
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
MSFT:31.32:Moving up:0.01:31.02:30.45:30.74
XOM:83.23:Moving down:-0.02:83.59:82.55:82.84
DD:51.59:Moving down:-0.01:52.70:51.90:52.02
IBM:201.30:Moving up:0.05:203.25:200.02:200.60
HD:50.41:Moving down:-0.01:50.75:50.37:50.62
MMM:86.73:Moving down:-0.01:87.69:86.88:87.13
KO:77.51:Moving down:-0.01:77.70:77.20:77.41
HPQ:23.26:Moving down:-0.01:23.61:23.10:23.51
CAT:95.50:Moving down:-0.03:97.39:95.18:95.44
IBM:201.29:Moving down:-0.01:203.25:200.02:200.60
MCD:92.30:Moving down:-0.02:92.73:91.73:91.87
HPQ:23.27:Moving up:0.01:23.61:23.10:23.51
BAC:7.63:Moving down:-0.01:7.94:7.67:7.70
XOM:83.24:Moving up:0.01:83.59:82.55:82.84
JNJ:64.47:Moving down:-0.01:64.86:64.39:64.57
PG:63.98:Moving down:-0.01:64.34:63.83:64.14
IBM:201.28:Moving down:-0.01:203.25:200.02:200.60
WMT:59.54:Moving down:-0.01:59.61:59.09:59.19
CVX:102.89:Moving down:-0.02:104.24:102.65:103.36
BA:73.65:Moving down:-0.01:75.07:73.63:73.80
UTX:77.48:Moving down:-0.02:77.92:77.08:77.29
KO:77.53:Moving up:0.02:77.70:77.20:77.41
GE:19.09:Moving down:-0.01:19.23:19.01:19.09
CSCO:16.68:Moving down:-0.01:17.32:16.76:16.81
HD:50.40:Moving down:-0.01:50.75:50.37:50.62
TRV:64.59:Moving down:-0.01:64.82:64.20:64.64
AXP:59.81:Moving up:0.01:59.95:59.27:59.42
IBM:201.31:Moving up:0.03:203.25:200.02:200.60
CVX:102.91:Moving up:0.02:104.24:102.65:103.36
MSFT:31.30:Moving down:-0.02:31.02:30.45:30.74
XOM:83.26:Moving up:0.02:83.59:82.55:82.84
WMT:59.55:Moving up:0.01:59.61:59.09:59.19
INTC:27.82:Moving up:0.01:27.46:26.96:27.24
HD:50.41:Moving up:0.01:50.75:50.37:50.62
KO:77.55:Moving up:0.02:77.70:77.20:77.41
INTC:27.81:Moving down:-0.01:27.46:26.96:27.24
T:33.72:Moving up:0.01:33.25:32.94:33.13
CVX:102.93:Moving up:0.02:104.24:102.65:103.36
GE:19.10:Moving up:0.01:19.23:19.01:19.09
INTC:27.80:Moving down:-0.01:27.46:26.96:27.24
WMT:59.57:Moving up:0.02:59.61:59.09:59.19
IBM:201.30:Moving down:-0.01:203.25:200.02:200.60
XOM:83.27:Moving up:0.01:83.59:82.55:82.84
JPM:37.14:Moving up:0.01:41.40:40.54:40.74
CAT:95.58:Moving up:0.08:97.39:95.18:95.44
UTX:77.49:Moving up:0.01:77.92:77.08:77.29
BA:73.66:Moving up:0.01:75.07:73.63:73.80
CVX:102.92:Moving down:-0.01:104.24:102.65:103.36
MSFT:31.32:Moving up:0.02:31.02:30.45:30.74
PFE:22.72:Moving down:-0.01:22.99:22.62:22.83
XOM:83.28:Moving up:0.01:83.59:82.55:82.84
AXP:59.83:Moving up:0.02:59.95:59.27:59.42
XOM:83.29:Moving up:0.01:83.59:82.55:82.84
TRV:64.61:Moving up:0.02:64.82:64.20:64.64
IBM:201.35:Moving up:0.05:203.25:200.02:200.60
BAC:7.64:Moving up:0.01:7.94:7.67:7.70
MRK:38.06:Moving up:0.02:38.62:38.25:38.39
CSCO:16.69:Moving up:0.01:17.32:16.76:16.81
PFE:22.73:Moving up:0.01:22.99:22.62:22.83
MMM:86.76:Moving up:0.03:87.69:86.88:87.13
